destinasi,nama_hotel,jenis,alamat,kota,provinsi,latitude,longitude,harga,rating,jumlah_ulasan,jumlah_foto,kasta_bintang,foto_url,website,maps_url,google_maps_link,fasilitas_sarapan,jarak_ke_pusat_km,saingan_radius_1km,total_demand_area,is_nature_view,is_premium,indeks_investasi,skor_popularitas,foto_per_ulasan,log_ulasan,indeks_investasi_clipped,indeks_investasi_clipped_scaled,saingan_radius_1km_scaled,total_demand_area_scaled,skor_popularitas_scaled,jarak_ke_atraksi_terdekat_km,nama_atraksi_terdekat,jumlah_atraksi_radius_5km,klaster_dbscan,status_ocean,koef_jarak_ke_pusat_km,koef_saingan_radius_1km,koef_foto_per_ulasan,koef_jarak_ke_atraksi_terdekat_km,koef_jumlah_atraksi_radius_5km,r2_lokal,model_dipakai,competition_score,accessibility_score,review_scaled,demand_score,quality_score,jarak_atraksi_score,kepadatan_atraksi_score,ecosystem_score,opportunity_score,investor_interest_index,cluster_label,market_segment,rekomendasi_investasi
Borobudur,Omah Fajar,Vila,"96W4+PQM, Jl. Medang Kamulan, Kw. Candi Borobudur, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.603168673218957,110.20693815269236,,0.0,0.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Luq88UPG6lCRXMd2F6oEZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.510807&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Omah%20Fajar&query_place_id=ChIJ969YFQCNei4RRhrzFzUuIJs,https://www.google.com/maps/search/?api=1&query=Omah%20Fajar&query_place_id=ChIJ969YFQCNei4RRhrzFzUuIJs,0,0.6294505061531395,95,11442.0,0,0,119.1875,0.0,1.0,0.0,119.1875,0.4350967388659044,0.5491329479768786,0.4916215519463779,0.0,0.1637793101134429,Pasar Borobudur,156,0,Red Ocean (Padat/Jenuh),1.4678237797526847,0.6016029722492369,-0.8936788144119414,-0.4143017114807932,-1.175947682484359,0.2180895911372878,GWR (Lokal),54.91329479768786,98.20068768062387,0.0,0.0,0,99.99274544388757,83.42245989304813,91.70760266846784,34.00538973298075,92.50723970569649,1,Emerging Opportunity,Perlu Kajian
Borobudur,Bina Homestay,Rumah wisata,"Bina homestay, Jl. Paren Sikepan, RT.002/RW.009, Sendaren II, Karangrejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.606205589836383,110.18677021257103,,5.0,57.0,76,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvknnNDm1lvdNnG0_fc_yY52BIXuexCgxhPyXE6Y64x8gDPKMRR_9x5CmkpvcwPnFWMWa6PSqzCdrPzCLG7jtjZz6ELVxRUc9gMz8t5XIRl0oDAMKka7uNyAXVGRuvnmEzjgII=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=Bina%20Homestay&query_place_id=ChIJPZHhxdqNei4Ry0eliewkTDU,https://www.google.com/maps/search/?api=1&query=Bina%20Homestay&query_place_id=ChIJPZHhxdqNei4Ry0eliewkTDU,0,1.8862089971066207,32,8875.0,0,0,268.93939393939394,20.30221505273209,1.3103448275862069,4.060443010546419,268.93939393939394,0.9817695081749604,0.1849710982658959,0.3813268024404915,0.4650216049249563,0.1607828511123415,Bukit Barede,153,0,Red Ocean (Padat/Jenuh),6.435808442018422,0.2813455763299983,-0.682799842599076,0.1051233749571189,4.115438283424723,0.2658120724311982,GWR (Lokal),18.497109826589593,94.60818753462667,0.003486665035478346,0.34866650354783457,0,99.99287817115298,81.81818181818181,90.9055299946674,38.79292060567013,90.37352209851437,1,Emerging Opportunity,Perlu Kajian
Borobudur,Anang Bed & Breakfast by Ndalem Beong,Hotel,"Ngasinan, RT.01/RW.03, Tegalwengi, Kembanglimus, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.595142021444895,110.17583751649236,13.0,4.6,57.0,172,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFglk7Dk8DdSu3oA62mOhzeSGTjQm442R_-xycxkh0whKgAS7nwdx8G1YDIEx-0UG54jNg48xmPhOP11Zd9eGIGsbsS1-FujMb5md9I0_us24EDMQCy0wHtskUKfz9NKTlK92mZew=w408-h306-k-no,http://anangbedbreakfastbyndalembeong.zoombookdirect.com/,https://www.google.com/maps/search/?api=1&query=Anang%20Bed%20%26%20Breakfast%20by%20Ndalem%20Beong&query_place_id=ChIJEZEApaONei4RZmHWvKahYwI,https://www.google.com/maps/search/?api=1&query=Anang%20Bed%20%26%20Breakfast%20by%20Ndalem%20Beong&query_place_id=ChIJEZEApaONei4RZmHWvKahYwI,0,3.392142801450756,9,1393.0,0,0,139.3,18.67803784851353,2.9655172413793105,4.060443010546419,139.3,0.5085178875638846,0.0520231213872832,0.059852195583054,0.4278198765309598,0.3767990380600807,Istana Laut Borobudur,140,0,Red Ocean (Padat/Jenuh),4.095287039405839,0.2310538115807858,-0.8060325495175322,-0.3365237286023958,1.3962335361900382,0.2824432621512049,GWR (Lokal),5.202312138728324,90.30340865235797,0.003486665035478346,0.34866650354783457,0,99.98330979802745,74.8663101604278,87.42480997922763,39.09720742187709,86.58147562386762,1,Emerging Opportunity,Perlu Kajian
Borobudur,Hotel Milik Kita,Hotel,"Jl. Sudirman, Dusun XV, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.603132572263249,110.21297672530306,8.0,4.1,269.0,250,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFM0xRvkijyp_5tli6onJcKTxIlBVtfLO_-FQ_hCvQ-r2O7ivzPOt2yIgIyfJ5zCQ4DlB6LZ0k9OF2egi3aD2N3M_wRQ_xw_uLf3oRXErFR7HfDjj2H7sKW8djxdYnm0IN7gSNfSf5Xroh=w408-h306-k-no,https://www.reddoorz.com/id-id/hotel/indonesia/magelang/borobudur/borobudur/hotel-syari-ah-milik-kita-borobudur-mitra-reddoorz?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,https://www.google.com/maps/search/?api=1&query=Hotel%20Milik%20Kita&query_place_id=ChIJT1SwQYuMei4RUrKAfBdGGU8,https://www.google.com/maps/search/?api=1&query=Hotel%20Milik%20Kita&query_place_id=ChIJT1SwQYuMei4RUrKAfBdGGU8,0,1.1409133624243193,118,12707.0,0,0,106.781512605042,22.953530031893337,0.925925925925926,5.598421958998375,106.781512605042,0.3898083935448117,0.6820809248554913,0.5459740482942339,0.5257498921374013,0.029307575796505,RedDoorz @ Kompleks Candi Borobudur,157,0,Red Ocean (Padat/Jenuh),0.292770066893675,0.9267697172085358,-0.6796868373304386,-0.3181487900394028,0.793074041449366,0.2675428137827847,GWR (Lokal),68.20809248554913,96.7386483158193,0.016454612184976757,1.6454612184976756,0,99.99870182959626,83.9572192513369,91.97796054046657,32.3666099022298,91.95201824585084,1,Emerging Opportunity,Perlu Kajian
Borobudur,Penginapan Widodo Syariah Borobudur,Guest house,"Sendaran RT.3, RW.4, Sendaran, Kembanglimus, Borobudur, Magelang Regency, Central Java 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.5985222526718275,110.18076039636118,,4.9,20.0,69,Guest house,https://images.trvl-media.com/lodging/67000000/66730000/66727300/66727287/c3fe1df9_z.jpg,,https://www.google.com/maps/search/?api=1&query=Penginapan%20Widodo%20Syariah%20Borobudur&query_place_id=ChIJtefc6_KMei4RgHa6sg-uKqc,https://www.google.com/maps/search/?api=1&query=Penginapan%20Widodo%20Syariah%20Borobudur&query_place_id=ChIJtefc6_KMei4RgHa6sg-uKqc,0,2.745337705153305,18,1821.0,0,0,95.84210526315788,14.918159944844774,3.2857142857142856,3.044522437723423,95.84210526315788,0.3498738327932269,0.1040462427745664,0.0782418149007476,0.3416999899794362,0.2445167456305566,Balkondes Kembanglimus,144,0,Red Ocean (Padat/Jenuh),4.372983715124401,0.1603752818835349,-0.7626801330461808,-0.2254248926973517,2.022317443419399,0.2827639643340919,GWR (Lokal),10.404624277456648,92.15232984096073,0.001223391240518718,0.12233912405187179,0,99.98916920305516,77.00534759358288,88.49725839831902,38.84803509123687,88.00073460143776,1,Emerging Opportunity,Perlu Kajian
Borobudur,Omahku Homestay,Rumah wisata,"Jl. Balaputradewa No.55, Dusun XVI, Cawangsari, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.60647346356655,110.2131136697276,15.0,4.7,62.0,78,Rumah wisata,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQiIuf26bE7i9oeL4ACzX363_-oZJi8-Fqe64lJorDreHpR4eXN5e646cAbiqEDnhurb2HBXtO6nz06eY_yFOt-di4Rin0T1vMdfdthBzIx9MCKidFWYJHz4abpV_eLsaCXA5dHA=w408-h544-k-no,http://instagram.com/omahku.homestay?igshid=NTc4MTIwNjQ2YQ,https://www.google.com/maps/search/?api=1&query=Omahku%20Homestay&query_place_id=ChIJD8K-g52Nei4Rd2-MR_fR7kw,https://www.google.com/maps/search/?api=1&query=Omahku%20Homestay&query_place_id=ChIJD8K-g52Nei4Rd2-MR_fR7kw,1,1.038456958579237,146,16114.0,0,0,109.61904761904762,19.472733214040204,1.238095238095238,4.143134726391533,109.61904761904762,0.4001668810624764,0.8439306358381502,0.6923605740311076,0.4460223491844997,0.1201489206767317,UPRUS Coffee & Co.,154,0,Red Ocean (Padat/Jenuh),0.7139191109962137,0.8164392221823532,-0.6746321319559279,-0.1214898658513953,0.6675669993559652,0.2814137585173755,GWR (Lokal),84.39306358381504,97.03152451154133,0.0037925128456080255,0.37925128456080254,0,99.9946780390863,82.35294117647058,91.17380960777844,29.361687406860714,91.68365744752023,1,Emerging Opportunity,Perlu Kajian
Borobudur,balkondes dutamenoreh tanjungsari,Hotel Resor,"Nampan, Tanjungsari, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.616997135498323,110.19610561278422,,5.0,1.0,2,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVzxgpIxC8b6rhBQlCvRHeJu3E5AdfKgHv_JcZAE9mMBbEl3tbdAY677fOKqQJytEL9ICoR8Uk_F0hNkmdUKjf6tln5380vsjbnqzZX1PYRhFhKyLJ7GtSc7Fx6U5i_tZJ6Ky8kLEm13g=w408-h271-k-no,https://balkondestanjungsari.online/,https://www.google.com/maps/search/?api=1&query=balkondes%20dutamenoreh%20tanjungsari&query_place_id=ChIJexh71puNei4RuetaXa8T9Q8,https://www.google.com/maps/search/?api=1&query=balkondes%20dutamenoreh%20tanjungsari&query_place_id=ChIJexh71puNei4RuetaXa8T9Q8,0,1.319513050299216,32,2645.0,0,0,80.15151515151516,3.4657359027997265,1.0,0.6931471805599453,80.15151515151516,0.2925949689152417,0.1849710982658959,0.1136461287273352,0.0793825731615965,0.0296063738677932,Balkondes Duta Menoreh Desa Tanjungsari,147,0,Red Ocean (Padat/Jenuh),9.14709964781537,0.9105496833682452,-0.7696760868915931,1.8076854130681064,6.197539201011464,0.3071746759728817,GWR (Lokal),18.497109826589593,96.22811314984733,6.116956202593589e-05,0.006116956202593589,0,99.99868859442404,78.60962566844918,89.30415713143661,38.452732724780425,90.37529758580177,1,Emerging Opportunity,Perlu Kajian
Borobudur,Rumah Catra Guest House & Resto,Hotel,"Jl. Daranindra No.9, Dusun VIII, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.598335500391824,110.20124952106916,,4.4,131.0,255,Hotel bintang 3,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/47/aa/bb/rumah-catra.jpg?w=1000&h=700&s=1,,https://www.google.com/maps/search/?api=1&query=Rumah%20Catra%20Guest%20House%20%26%20Resto&query_place_id=ChIJD9lQ2faMei4RsKs6zDv9fOg,https://www.google.com/maps/search/?api=1&query=Rumah%20Catra%20Guest%20House%20%26%20Resto&query_place_id=ChIJD9lQ2faMei4RsKs6zDv9fOg,0,1.0989294275772947,41,1938.0,0,0,46.142857142857146,21.48432845938003,1.9318181818181817,4.882801922586371,46.142857142857146,0.1684455724368113,0.2369942196531791,0.0832688837329208,0.4920978757720015,0.1672778515991342,Lapangan Olahraga Borobudur,154,0,Red Ocean (Padat/Jenuh),1.5505662324871838,0.1922717120257508,-0.72449357245694,-1.74117704941711,-4.750334743512722,0.2353748958600315,GWR (Lokal),23.699421965317917,96.85866126433183,0.008013212625397602,0.8013212625397602,0,99.99259047702697,82.35294117647058,91.17276582674877,38.566112021638645,91.60523814842479,1,Emerging Opportunity,Perlu Kajian
Borobudur,Lily Homestay / Penginapan / Hotel,Rumah wisata,"Dusun Sigug, Dusun V, Bumiharjo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.592669147753321,110.20415898371994,,4.4,13.0,9,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkSKkJEXIx2HWu9qXoCAHZi7st3F8zd9MWCl-aSsr1wfrJd5wklEy_NQHS9fyNGC6ckhqSoa5quWEjsYmREw3M4W1D_8M31xilzbIWCRzGhb6i1fZyhIuN_vY2oZzdKhDAot6T=w427-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Lily%20Homestay%20%2F%20Penginapan%20%2F%20Hotel&query_place_id=ChIJ_08n5HiNei4RdWwHualMewU,https://www.google.com/maps/search/?api=1&query=Lily%20Homestay%20%2F%20Penginapan%20%2F%20Hotel&query_place_id=ChIJ_08n5HiNei4RdWwHualMewU,0,1.6943683463287154,14,806.0,0,0,53.73333333333333,11.611852250307138,0.6428571428571429,2.6390573296152584,53.73333333333333,0.1961547821854467,0.0809248554913294,0.0346309186216378,0.265969114974114,0.1398193322981421,Masjid Baitul'izzah,156,0,Red Ocean (Padat/Jenuh),-2.786185441282136,0.2309897722535911,-0.891022048944681,-1.4709835604868116,-7.094268227061914,0.2573826176883966,GWR (Lokal),8.092485549132949,95.15657258305785,0.0007952043063371666,0.07952043063371665,0,99.99380674401999,83.42245989304813,91.70813331853407,40.59590917983907,91.02787953328539,1,Emerging Opportunity,Direkomendasikan
Borobudur,Hotel Sinom Borobudur,Hotel,"Jl. Badrawati Ngaran Lor, RT.03/RW.05, Dusun XVIII, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.608750636484633,110.21011214256644,18.0,4.5,151.0,374,Hotel bintang 3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUcvGx5rFP2yaqhAOJ3-jp0BUk7HyLHcRvJnMxuCl9fNndcNi88vgyvx-YdtjhEDH1U1dnSuZ6DKQE5HC_DBVWbW-Fw6z-F-2t9BjcCahoydnjyGdIAhgO2plPhOQqkqqhgjGG1w=w408-h725-k-no,https://wa.me/6281329260313/,https://www.google.com/maps/search/?api=1&query=Hotel%20Sinom%20Borobudur&query_place_id=ChIJt5ZA6laNei4RTA1gYM1nVkk,https://www.google.com/maps/search/?api=1&query=Hotel%20Sinom%20Borobudur&query_place_id=ChIJt5ZA6laNei4RTA1gYM1nVkk,0,0.7007458507235749,149,16584.0,0,0,110.56,22.607462343808244,2.460526315789474,5.0238805208462765,110.56,0.4036018495984427,0.861271676300578,0.7125547821603506,0.5178232224952953,0.154012814056609,Teras Borobudur,149,0,Red Ocean (Padat/Jenuh),-2.0159598886871883,0.7812098125743651,-0.6742644595726093,0.2108461323677604,1.415906711171037,0.2871079026718287,GWR (Lokal),86.1271676300578,97.99688676133674,0.009236603865916319,0.9236603865916319,0,99.99317804794248,79.67914438502673,89.83616121648461,29.00840435061471,91.50866308624262,1,Emerging Opportunity,Perlu Kajian
Borobudur,First Kinara Hotel,Penginapan,"Jalan Borobudur-Ngadiharjo No.1 RT.01/RW.06, Dusun XIX, Desa Ngaran II, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.6134281512257935,110.20707962826896,10.0,4.5,112.0,94,Penginapan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b5/88/c1/first-kinara-homestay.jpg?w=2100&h=1400&s=1,,https://www.google.com/maps/search/?api=1&query=First%20Kinara%20Hotel&query_place_id=ChIJW-GECs6Mei4RTzEhpff5kbo,https://www.google.com/maps/search/?api=1&query=First%20Kinara%20Hotel&query_place_id=ChIJW-GECs6Mei4RTzEhpff5kbo,0,0.7117840161501466,100,11303.0,0,0,111.91089108910892,21.27324518420553,0.831858407079646,4.727387818712341,111.91089108910892,0.4085333089161925,0.5780346820809248,0.485649222308155,0.4872630199131945,0.0916550297151879,Rumah Ketela,149,0,Red Ocean (Padat/Jenuh),-2.103325512034708,0.4415468847512941,-0.725794508826818,0.9743736712012064,2.5807907159870385,0.2996920527670342,GWR (Lokal),57.80346820809249,97.96533367361788,0.00685099094690482,0.685099094690482,0,99.99594016756089,79.67914438502673,89.83754227629382,33.1810722311241,91.4904963542468,1,Emerging Opportunity,Perlu Kajian
Borobudur,Homestay Syariah Desa Bahasa (Homestay Halal),Hotel,"parakan RT.2/RW.2, Area Sawah/Kebun, Ngargogondo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.622638264009344,110.22180311799158,,4.6,47.0,686,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgsE5_6YDGGb1dYrm3akwU_MmSfk8L05L76rx4NUNypQ-tXhTfPU5TRYMCIWV8EkK8a4agZscQi7VPLjgWTwZsvWtJ8DnslvKuwnUyZ30hTd-ysn-1z4tOiBtN59tJM0s9lh6JJg=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Homestay%20Syariah%20Desa%20Bahasa%20(Homestay%20Halal)&query_place_id=ChIJxXicq_uNei4R0Q5IRH67a7o,https://www.google.com/maps/search/?api=1&query=Homestay%20Syariah%20Desa%20Bahasa%20(Homestay%20Halal)&query_place_id=ChIJxXicq_uNei4R0Q5IRH67a7o,1,2.57368110696146,6,1737.0,0,0,248.1428571428572,17.807524650176298,14.291666666666666,3.871201010907891,248.1428571428572,0.9058512672530687,0.0346820809248554,0.0746326372776488,0.4078807987728085,0.8050865077082976,Desa Wisata Candirejo,138,0,Red Ocean (Padat/Jenuh),3.5038653091731,0.2962656125635903,-0.6657550973702169,0.3694917173812644,-0.8691931310000944,0.2594968028630783,GWR (Lokal),3.4682080924855487,92.64301787569819,0.002874969415218987,0.2874969415218987,0,99.96433893120268,73.79679144385027,86.88056518752647,39.52664010619641,87.45315973079009,1,Emerging Opportunity,Perlu Kajian
Borobudur,Kembar Kost Magelang,Hotel jangka panjang,"Semalen, Sawitan, Kec. Mungkid, Kabupaten Magelang, Jawa Tengah 56511, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.586287574750808,110.220524971572,,5.0,27.0,30,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhVhMeU3kNHiWRjjYLNHBaY3b-WrpxcbMH2Orwz0L42za0B7t60S32K2eTqhGwQCQ7eUGKHhdGzzqXpckrbyWMKSpwVTnhtx39SLiDX7BrbVR9NSmVF4XL8in0U5i9bapt87AN=w408-h544-k-no,https://www.instagram.com/rajakost1?igsh=cm0wd3EzbG9tb3lz,https://www.google.com/maps/search/?api=1&query=Kembar%20Kost%20Magelang&query_place_id=ChIJXxn0egCNei4Rzipdnf3pgAE,https://www.google.com/maps/search/?api=1&query=Kembar%20Kost%20Magelang&query_place_id=ChIJXxn0egCNei4Rzipdnf3pgAE,0,3.026280649106927,2,27.0,0,0,9.0,16.66102255087602,1.0714285714285714,3.332204510175204,9.0,0.0328547091749817,0.0115606936416184,0.0011600928074245,0.3816202038139988,0.8247863588592254,Great Mosque of An-Nuur Kota Mungkid,145,0,Red Ocean (Padat/Jenuh),2.973741344655839,0.482022438817158,-0.7652743529541719,-0.487687055113676,-1.2431637487885416,0.2769883927797287,GWR (Lokal),1.1560693641618496,91.3492419171986,0.0016515781747002691,0.16515781747002692,0,99.96346633212113,77.54010695187165,88.75178664199639,40.204059220795436,87.7348746301561,1,Emerging Opportunity,Direkomendasikan
Borobudur,"HOMESTAY ""77"" BOROBUDUR",Rumah wisata,"Jalan Pramudyawardhani V, Gg. Janan No.15, RT.03/RW.04, Dusun XIII, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.603767175329143,110.20996757994776,,4.3,117.0,60,Rumah wisata,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZ_OqVq-QrdWaaAfugLNYjoD5dJg9wmSrGb5LXlZczAMpf8V_AseC4JgLQKH168kRUwHoMcIzEGcyBtG1PqqrWwYv9txTeSa0ReMqdU9JloskWjbpPjq7AJONsQvt2MpHPxMq7bg=w408-h516-k-no,https://elijah-recommends.com/homestay-77-borobudur-indonesia,https://www.google.com/maps/search/?api=1&query=HOMESTAY%20%2277%22%20BOROBUDUR&query_place_id=ChIJp-_aRvOMei4RGVzLWRJv0vQ,https://www.google.com/maps/search/?api=1&query=HOMESTAY%20%2277%22%20BOROBUDUR&query_place_id=ChIJp-_aRvOMei4RGVzLWRJv0vQ,0,0.8207247779295707,110,13477.0,0,0,121.4144144144144,20.51394388520236,0.5084745762711864,4.770684624465665,121.4144144144144,0.4432261416929223,0.6358381502890174,0.5790581765059722,0.4698712472535633,0.0648545988011946,Ardian Borobudur,157,0,Red Ocean (Padat/Jenuh),-1.39279103014462,0.8694906572115549,-0.7097106432315715,-0.1794035971109132,0.7369338558643365,0.2540009804502342,GWR (Lokal),63.58381502890174,97.65392165180555,0.0071568387570345,0.7156838757034499,0,99.9971272847234,83.9572192513369,91.97717326803016,32.91837313655565,92.3832519875664,1,Emerging Opportunity,Perlu Kajian
Borobudur,Ardian Borobudur,Hotel,"Jl. Pramudyawardani 49, gang Palem, Janan, Borobudur, Dusun XIII, Borobudur, Magelang Regency, Central Java 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.604245657805433,110.20964256204752,8.0,4.3,187.0,232,Hotel bintang 1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjHn9KcPtZi-7H3qIclB445zBGC68O5xUdYF8VYYDNVcYb1cwE8xZl0BJHeojrs6lcqUOijmWdFk2n4PY5tx5f_RqEHsvNOyeaDZFvJKmrVcM-8pt881L14xvWXboKrhLw3jxy8g=w408-h611-k-no,,https://www.google.com/maps/search/?api=1&query=Ardian%20Borobudur&query_place_id=ChIJiUsGbfOMei4RQ7FgeFBIBUE,https://www.google.com/maps/search/?api=1&query=Ardian%20Borobudur&query_place_id=ChIJiUsGbfOMei4RQ7FgeFBIBUE,0,0.7613964954870225,110,13421.0,0,0,120.90990990990991,22.51670044016878,1.2340425531914894,5.236441962829949,120.90990990990991,0.4413844362737041,0.6358381502890174,0.5766520580905732,0.51574432391271,0.0998167227245821,Wahid Borobudur,158,0,Red Ocean (Padat/Jenuh),-1.7211850692898931,0.875047468317374,-0.7095389053437748,-0.1089743212980911,0.8605854608063634,0.2539637947254077,GWR (Lokal),63.58381502890174,97.82351419076258,0.011438708098850012,1.1438708098850012,0,99.99557864778241,84.49197860962566,92.24377862870404,33.15224970585584,92.60207602878215,1,Emerging Opportunity,Perlu Kajian
Borobudur,Bhima Sakti Hotel,Hotel,"JL. Syailendra Raya 15, Munkid, 56551, Dusun X, Borobudur, Magelang Regency, Central Java 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.596896377794446,110.20115946435676,,3.7,137.0,7,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHew62TAH-JsZRwP4cBEJ4PbMqnt70hxEn1Rsf6ohxMGKrFr1CdjO68Q3WThQ8DI_ejrQTtJVgo2oQWskuhXp1IA4o6lwvH4s_2psfYOe_642wTNll0kZ4VEP9d-mWU_e7NNrY=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Bhima%20Sakti%20Hotel&query_place_id=ChIJf1473_SMei4RFqT8tvq94NA,https://www.google.com/maps/search/?api=1&query=Bhima%20Sakti%20Hotel&query_place_id=ChIJf1473_SMei4RFqT8tvq94NA,0,1.256078288243412,33,1802.0,0,0,53.0,18.23083863508166,0.0507246376811594,4.927253685157205,53.0,0.193477731808226,0.1907514450867052,0.0774254532955229,0.4175767924432814,0.0566935165657829,Rumah Makan Padang Sederhana,153,0,Red Ocean (Padat/Jenuh),-0.7079260806753316,0.1585730872007504,-0.7321737634616026,-1.8584380067480777,-5.173625971599704,0.2413769894863244,GWR (Lokal),19.07514450867052,96.40944424375853,0.008380229997553217,0.8380229997553217,0,99.99748877744781,81.81818181818181,90.90783529781481,39.12390244953424,91.25801471021273,1,Emerging Opportunity,Perlu Kajian
Borobudur,Hotel Rajasa,Hotel,"Jl. Badrawati Dusun Ngaran II No.02, RT.02/RW.06, Dusun XVIII, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Magelang,Jawa Tengah,-7.611402596413913,110.20829559082662,13.0,4.1,303.0,399,Hotel bintang 1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExNZkyuHXi5L-QdgShks7Rfbw2UGEf2GT1FMtS8mjCr8SuOh1nqFgignsq1J4H5xmkvKmSc_UM1eGjiBko-wp97IqzlgSWcMqqcTnKF8PHP1BUQygul-VtMgtuoJKttqXKuAA=w408-h304-k-no,https://rajasahotel-bke.zoombookdirect.com/web/en/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,https://www.google.com/maps/search/?api=1&query=Hotel%20Rajasa&query_place_id=ChIJXcdvUeyMei4RG7S2_aX_m74,https://www.google.com/maps/search/?api=1&query=Hotel%20Rajasa&query_place_id=ChIJXcdvUeyMei4RG7S2_aX_m74,1,0.6302475206445559,127,14833.0,0,0,115.8828125,23.43981357576551,1.3125,5.717027701406222,115.8828125,0.4230329003407158,0.7341040462427745,0.6373206152788519,0.5368882015993337,0.0832112704887897,Lamen Restaurant,147,0,Red Ocean (Padat/Jenuh),-4.375921849906904,0.5632338613884416,-0.6970816278272227,0.8465393480276698,2.357276159000236,0.2956310736756087,GWR (Lokal),73.41040462427746,98.19840937918617,0.018534377293858574,1.8534377293858575,0,99.99631418137902,78.60962566844918,89.3029699249141,31.06512300952629,91.3601902812498,1,Emerging Opportunity,Perlu Kajian
